"","front","typhoon","hr","ehr","tr","etr"
"20091229",0,0,0,0,0,0
"20091230",0,0,0,0,0,0
"20091231",0,0,0,0,0,0
"20100101",1,0,0,0,0,0
"20100102",1,0,0,0,0,0
"20100103",0,0,0,0,0,0
"20100104",0,0,0,0,0,0
"20100105",0,0,0,0,0,0
"20100106",0,0,0,0,0,0
"20100107",0,0,0,0,0,0
"20100108",0,0,0,0,0,0
"20100109",0,0,0,0,0,0
"20100110",1,0,0,0,0,0
"20100111",1,0,0,0,0,0
"20100112",0,0,0,0,0,0
"20100113",0,0,0,0,0,0
"20100114",0,0,0,0,0,0
"20100115",0,0,0,0,0,0
"20100116",0,0,0,0,0,0
"20100117",0,0,0,0,0,0
"20100118",0,0,0,0,0,0
"20100119",0,0,0,0,0,0
"20100120",0,0,0,0,0,0
"20100121",1,0,0,0,0,0
"20100122",0,0,0,0,0,0
"20100123",0,0,0,0,0,0
"20100124",1,0,0,0,0,0
"20100125",1,0,0,0,0,0
"20100126",0,0,0,0,0,0
"20100127",1,0,0,0,0,0
"20100128",1,0,0,0,0,0
"20100129",0,0,0,0,0,0
"20100130",0,0,0,0,0,0
"20100131",1,0,0,0,0,0
"20100201",1,0,0,0,0,0
"20100202",0,0,0,0,0,0
"20100203",0,0,0,0,0,0
"20100204",0,0,0,0,0,0
"20100205",0,0,0,0,0,0
"20100206",1,0,0,0,0,0
"20100207",1,0,0,0,0,0
"20100208",1,0,0,0,0,0
"20100209",0,0,0,0,0,0
"20100210",0,0,0,0,0,0
"20100211",1,0,0,0,0,0
"20100212",0,0,0,0,0,0
"20100213",0,0,0,0,0,0
"20100214",1,0,0,0,0,0
"20100215",1,0,0,0,0,0
"20100216",0,0,0,0,0,0
"20100217",0,0,0,0,0,0
"20100218",0,0,0,0,0,0
"20100219",0,0,0,0,0,0
"20100220",0,0,0,0,0,0
"20100221",0,0,0,0,0,0
"20100222",0,0,0,0,0,0
"20100223",0,0,0,0,0,0
"20100224",0,0,0,0,0,0
"20100225",0,0,0,0,0,0
"20100226",1,0,0,0,0,0
"20100227",1,0,0,0,0,0
"20100228",0,0,0,0,0,0
"20100301",1,0,0,0,0,0
"20100302",1,0,0,0,0,0
"20100303",0,0,0,0,0,0
"20100304",1,0,0,0,0,0
"20100305",1,0,0,0,0,0
"20100306",1,0,0,0,0,0
"20100307",1,0,0,0,0,0
"20100308",0,0,0,0,0,0
"20100309",0,0,0,0,0,0
"20100310",0,0,0,0,0,0
"20100311",0,0,0,0,0,0
"20100312",0,0,0,0,0,0
"20100313",0,0,0,0,0,0
"20100314",0,0,0,0,0,0
"20100315",1,0,0,0,0,0
"20100316",0,0,0,0,0,0
"20100317",0,0,0,0,0,0
"20100318",0,0,0,0,0,0
"20100319",0,0,0,0,0,0
"20100320",1,0,0,0,0,0
"20100321",0,0,0,0,0,0
"20100322",0,0,0,0,0,0
"20100323",0,0,0,0,0,0
"20100324",1,0,0,0,0,0
"20100325",1,0,0,0,0,0
"20100326",0,0,0,0,0,0
"20100327",0,0,0,0,0,0
"20100328",0,0,0,0,0,0
"20100329",0,0,0,0,0,0
"20100330",0,0,0,0,0,0
"20100331",0,0,0,0,0,0
"20100401",1,0,0,0,0,0
"20100402",1,0,0,0,0,0
"20100403",0,0,0,0,0,0
"20100404",1,0,0,0,0,0
"20100405",1,0,0,0,0,0
"20100406",1,0,0,0,0,0
"20100407",1,0,0,0,0,0
"20100408",0,0,0,0,0,0
"20100409",0,0,0,0,0,0
"20100410",0,0,0,0,0,0
"20100411",0,0,0,0,0,0
"20100412",1,0,0,0,0,0
"20100413",1,0,0,0,0,0
"20100414",1,0,0,0,0,0
"20100415",1,0,0,0,0,0
"20100416",0,0,0,0,0,0
"20100417",0,0,0,0,0,0
"20100418",0,0,0,0,0,0
"20100419",0,0,0,0,0,0
"20100420",0,0,0,0,0,0
"20100421",1,0,0,0,0,0
"20100422",1,0,0,0,0,0
"20100423",1,0,0,0,0,0
"20100424",0,0,0,0,0,0
"20100425",0,0,0,0,0,0
"20100426",1,0,0,0,0,0
"20100427",0,0,0,0,0,0
"20100428",0,0,0,0,0,0
"20100429",0,0,0,0,0,0
"20100430",0,0,0,0,0,0
"20100501",1,0,0,0,0,0
"20100502",0,0,0,0,0,0
"20100503",0,0,0,0,0,0
"20100504",0,0,0,0,0,0
"20100505",0,0,0,0,0,0
"20100506",0,0,0,0,0,0
"20100507",1,0,0,0,0,0
"20100508",1,0,0,0,0,0
"20100509",1,0,0,0,0,0
"20100510",1,0,0,0,0,0
"20100511",1,0,0,0,0,0
"20100512",1,0,0,0,0,0
"20100513",1,0,0,0,0,0
"20100514",1,0,0,0,0,0
"20100515",1,0,0,0,0,0
"20100516",1,0,0,0,0,0
"20100517",0,0,0,0,0,0
"20100518",0,0,0,0,0,0
"20100519",0,0,0,0,0,0
"20100520",1,0,0,0,0,0
"20100521",0,0,0,0,0,0
"20100522",0,0,0,0,0,0
"20100523",1,0,0,0,0,0
"20100524",1,0,0,0,0,0
"20100525",0,0,0,0,0,0
"20100526",1,0,0,0,0,0
"20100527",1,0,0,0,0,0
"20100528",1,0,0,0,0,0
"20100529",1,0,0,0,0,0
"20100530",1,0,0,0,0,0
"20100531",1,0,0,0,0,0
"20100601",1,0,0,0,0,0
"20100602",1,0,0,0,0,0
"20100603",1,0,0,0,0,0
"20100604",0,0,0,0,0,0
"20100605",0,0,0,0,0,0
"20100606",1,0,0,0,0,0
"20100607",0,0,0,0,0,0
"20100608",0,0,0,0,0,0
"20100609",0,0,0,0,0,0
"20100610",1,0,1,0,0,0
"20100611",1,0,1,0,0,0
"20100612",1,0,0,0,0,0
"20100613",1,0,1,0,0,0
"20100614",1,0,1,0,0,0
"20100615",1,0,0,0,0,0
"20100616",1,0,0,0,0,0
"20100617",1,0,0,0,0,0
"20100618",0,0,0,0,0,0
"20100619",0,0,0,0,0,0
"20100620",0,0,0,0,0,0
"20100621",0,0,1,0,0,0
"20100622",0,0,1,0,0,0
"20100623",1,0,0,0,0,0
"20100624",1,0,0,0,0,0
"20100625",0,0,0,0,0,0
"20100626",1,0,1,0,0,0
"20100627",0,0,0,0,0,0
"20100628",0,0,0,0,0,0
"20100629",0,0,1,0,0,0
"20100630",0,0,1,0,0,0
"20100701",0,0,0,0,0,0
"20100702",0,0,0,0,0,0
"20100703",0,0,0,0,0,0
"20100704",0,0,0,0,0,0
"20100705",0,0,0,0,0,0
"20100706",0,0,0,0,0,0
"20100707",0,0,0,0,0,0
"20100708",0,0,0,0,0,0
"20100709",0,0,0,0,0,0
"20100710",0,0,0,0,0,0
"20100711",0,0,0,0,0,0
"20100712",0,0,0,0,0,0
"20100713",0,0,0,0,0,0
"20100714",0,0,0,0,0,0
"20100715",0,0,0,0,0,0
"20100716",0,0,0,0,0,0
"20100717",0,0,0,0,0,0
"20100718",0,0,0,0,0,0
"20100719",0,0,0,0,0,0
"20100720",0,0,0,0,0,0
"20100721",0,0,0,0,0,0
"20100722",0,0,0,0,0,0
"20100723",0,0,0,0,0,0
"20100724",0,0,1,0,0,0
"20100725",0,0,0,0,0,0
"20100726",0,0,0,0,0,0
"20100727",0,0,0,0,0,0
"20100728",0,0,0,0,0,0
"20100729",0,0,0,0,0,0
"20100730",0,0,1,0,0,0
"20100731",0,0,0,0,0,0
"20100801",0,0,0,0,0,0
"20100802",0,0,0,0,0,0
"20100803",0,0,0,0,0,0
"20100804",0,0,0,0,0,0
"20100805",0,0,0,0,0,0
"20100806",0,0,0,0,0,0
"20100807",0,0,0,0,0,0
"20100808",0,0,0,0,0,0
"20100809",0,0,0,0,0,0
"20100810",0,0,0,0,0,0
"20100811",0,0,0,0,0,0
"20100812",0,0,0,0,0,0
"20100813",0,0,0,0,0,0
"20100814",0,0,0,0,0,0
"20100815",0,0,0,0,0,0
"20100816",0,0,0,0,0,0
"20100817",0,0,0,0,0,0
"20100818",0,0,0,0,0,0
"20100819",0,0,0,0,0,0
"20100820",0,0,0,0,0,0
"20100821",0,0,0,0,0,0
"20100822",0,0,0,0,0,0
"20100823",0,0,0,0,0,0
"20100824",0,0,0,0,0,0
"20100825",0,0,0,0,0,0
"20100826",0,0,0,0,0,0
"20100827",0,0,0,0,0,0
"20100828",0,0,0,0,0,0
"20100829",0,0,0,0,0,0
"20100830",0,1,1,1,0,0
"20100831",0,1,1,1,0,0
"20100901",0,0,1,0,0,0
"20100902",0,0,0,0,0,0
"20100903",0,0,0,0,0,0
"20100904",0,0,0,0,0,0
"20100905",0,0,0,0,0,0
"20100906",0,0,0,0,0,0
"20100907",0,0,0,0,0,0
"20100908",0,0,0,0,0,0
"20100909",0,1,0,0,0,0
"20100910",0,1,0,0,0,0
"20100911",0,0,0,0,0,0
"20100912",0,0,0,0,0,0
"20100913",0,0,0,0,0,0
"20100914",0,0,0,0,0,0
"20100915",0,0,0,0,0,0
"20100916",0,0,0,0,0,0
"20100917",0,1,0,0,0,0
"20100918",0,1,0,0,0,0
"20100919",0,1,1,0,0,0
"20100920",0,1,1,0,0,0
"20100921",0,0,0,0,0,0
"20100922",0,0,0,0,0,0
"20100923",0,0,1,0,0,0
"20100924",0,0,1,1,0,0
"20100925",0,0,0,0,0,0
"20100926",0,0,0,0,0,0
"20100927",0,0,0,0,0,0
"20100928",0,0,0,0,0,0
"20100929",0,0,0,0,0,0
"20100930",0,0,1,1,0,0
"20101001",0,0,1,1,0,0
"20101002",0,0,1,0,0,0
"20101003",1,0,0,0,0,0
"20101004",0,0,0,0,0,0
"20101005",0,0,0,0,0,0
"20101006",0,0,0,0,0,0
"20101007",1,0,0,0,0,0
"20101008",1,0,0,0,0,0
"20101009",1,0,0,0,0,0
"20101010",0,0,0,0,0,0
"20101011",0,0,0,0,0,0
"20101012",0,0,0,0,0,0
"20101013",1,0,0,0,0,0
"20101014",1,0,0,0,0,0
"20101015",1,0,0,0,0,0
"20101016",0,0,0,0,0,0
"20101017",0,0,0,0,0,0
"20101018",0,0,1,0,0,0
"20101019",0,0,1,0,0,0
"20101020",0,0,1,0,0,0
"20101021",0,1,1,1,1,0
"20101022",0,1,1,1,1,0
"20101023",0,1,1,0,0,0
"20101024",0,0,0,0,0,0
"20101025",0,0,1,0,0,0
"20101026",0,0,1,0,0,0
"20101027",0,0,1,0,0,0
"20101028",0,0,1,0,0,0
"20101029",0,0,1,0,0,0
"20101030",0,0,0,0,0,0
"20101031",0,0,0,0,0,0
"20101101",0,0,0,0,0,0
"20101102",0,0,0,0,0,0
"20101103",0,0,0,0,0,0
"20101104",0,0,0,0,0,0
"20101105",0,0,0,0,0,0
"20101106",0,0,0,0,0,0
"20101107",0,0,0,0,0,0
"20101108",0,0,0,0,0,0
"20101109",0,0,0,0,0,0
"20101110",0,0,0,0,0,0
"20101111",0,0,0,0,0,0
"20101112",0,0,0,0,0,0
"20101113",0,0,0,0,0,0
"20101114",0,0,0,0,0,0
"20101115",0,0,0,0,0,0
"20101116",0,0,0,0,0,0
"20101117",0,0,0,0,0,0
"20101118",1,0,0,0,0,0
"20101119",0,0,1,0,0,0
"20101120",0,0,0,0,0,0
"20101121",1,0,0,0,0,0
"20101122",1,0,0,0,0,0
"20101123",0,0,0,0,0,0
"20101124",0,0,0,0,0,0
"20101125",0,0,1,0,0,0
"20101126",0,0,1,0,0,0
"20101127",0,0,0,0,0,0
"20101128",0,0,0,0,0,0
"20101129",0,0,0,0,0,0
"20101130",1,0,0,0,0,0
"20101201",0,0,0,0,0,0
"20101202",0,0,0,0,0,0
"20101203",0,0,0,0,0,0
"20101204",0,0,0,0,0,0
"20101205",1,0,0,0,0,0
"20101206",1,0,0,0,0,0
"20101207",0,0,0,0,0,0
"20101208",0,0,0,0,0,0
"20101209",0,0,0,0,0,0
"20101210",0,0,0,0,0,0
"20101211",0,0,0,0,0,0
"20101212",0,0,0,0,0,0
"20101213",1,0,0,0,0,0
"20101214",1,0,0,0,0,0
"20101215",0,0,0,0,0,0
"20101216",0,0,1,0,0,0
"20101217",0,0,0,0,0,0
"20101218",0,0,0,0,0,0
"20101219",0,0,0,0,0,0
"20101220",0,0,0,0,0,0
"20101221",0,0,0,0,0,0
"20101222",0,0,0,0,0,0
"20101223",0,0,0,0,0,0
"20101224",0,0,0,0,0,0
"20101225",0,0,0,0,0,0
"20101226",0,0,0,0,0,0
"20101227",0,0,0,0,0,0
"20101228",0,0,0,0,0,0
"20101229",0,0,0,0,0,0
"20101230",0,0,0,0,0,0
"20101231",0,0,0,0,0,0
